DATE	HANDLES	WS	VM	COMMITSIZE
02/19/2015 08:10:24	259	337656	3434292	3244552
02/19/2015 08:10:25	259	337848	3434292	3244744
02/19/2015 08:10:25	259	338168	3434292	3245064
02/19/2015 08:10:25	259	338176	3434292	3245072
02/19/2015 08:10:25	259	338336	3434292	3245232
02/19/2015 08:10:25	259	338372	3434292	3245272
02/19/2015 08:10:25	259	338764	3450484	3245692
02/19/2015 08:10:25	259	339128	3450484	3246056
02/19/2015 08:10:25	259	339352	3450484	3246280
02/19/2015 08:10:25	259	339888	3450484	3246816
02/19/2015 08:10:25	259	340320	3450484	3247244
02/19/2015 08:10:25	259	340716	3450484	3247636
02/19/2015 08:10:25	259	340844	3450484	3247764
02/19/2015 08:10:25	259	341300	3450484	3248220
02/19/2015 08:10:25	259	341604	3450484	3248524
02/19/2015 08:10:26	259	342652	3450484	3249564
02/19/2015 08:10:26	259	342908	3450484	3249820
02/19/2015 08:10:26	259	343292	3450484	3250204
02/19/2015 08:10:26	259	343820	3450484	3250732
02/19/2015 08:10:26	259	344356	3450484	3251264
02/19/2015 08:10:26	259	344688	3450484	3251592
02/19/2015 08:10:26	259	345616	3450484	3252520
02/19/2015 08:10:26	259	346068	3450484	3252972
02/19/2015 08:10:26	259	346068	3450484	3252972
02/19/2015 08:10:26	259	346848	3450484	3253748
02/19/2015 08:10:26	259	347156	3450484	3254052
02/19/2015 08:10:26	259	347516	3450484	3254412
02/19/2015 08:10:26	259	347972	3450484	3254868
02/19/2015 08:10:26	259	348068	3450484	3254964
02/19/2015 08:10:27	259	348068	3450484	3254964
02/19/2015 08:10:27	259	348140	3450484	3255036
02/19/2015 08:10:27	259	348752	3450484	3255644
02/19/2015 08:10:27	259	348880	3450484	3255772
02/19/2015 08:10:27	259	349424	3450484	3256316
02/19/2015 08:10:27	259	349912	3450484	3256804
02/19/2015 08:10:27	259	350728	3450484	3257616
02/19/2015 08:10:27	259	351208	3450484	3258096
02/19/2015 08:10:27	259	351520	3450484	3258408
02/19/2015 08:10:27	259	351784	3450484	3258672
02/19/2015 08:10:27	259	352152	3450484	3259040
02/19/2015 08:10:27	259	352508	3450484	3259392
02/19/2015 08:10:27	259	352924	3450484	3259808
02/19/2015 08:10:28	259	353216	3450484	3260100
02/19/2015 08:10:28	259	353580	3450484	3260460
02/19/2015 08:10:28	259	354060	3450484	3260940
02/19/2015 08:10:28	259	354252	3450484	3261132
02/19/2015 08:10:28	259	354576	3450484	3261452
02/19/2015 08:10:28	259	355512	3466676	3262428
02/19/2015 08:10:28	259	356064	3466676	3262972
02/19/2015 08:10:28	259	356652	3466676	3263556
02/19/2015 08:10:28	259	356852	3466676	3263756
02/19/2015 08:10:28	259	356892	3466676	3263796
02/19/2015 08:10:28	259	357148	3466676	3264052
02/19/2015 08:10:28	259	357276	3466676	3264180
02/19/2015 08:10:28	259	357344	3466676	3264244
02/19/2015 08:10:28	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	259	357952	3466676	3264852
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:29	257	201460	3112176	2909668
02/19/2015 08:10:30	257	201460	3112176	2909668
02/19/2015 08:10:30	257	201460	3112176	2909668
02/19/2015 08:10:30	257	201588	3112176	2909796
02/19/2015 08:10:30	257	202232	3112176	2910436
02/19/2015 08:10:30	257	202936	3112176	2911140
02/19/2015 08:10:30	257	203576	3112176	2911780
02/19/2015 08:10:30	257	204540	3112176	2912740
02/19/2015 08:10:30	257	205244	3112176	2913444
02/19/2015 08:10:30	257	188192	3104492	2898656
02/19/2015 08:10:30	259	291980	3458992	3201072
02/19/2015 08:10:30	259	292616	3458992	3201528
02/19/2015 08:10:30	259	293120	3458992	3202004
02/19/2015 08:10:30	259	293772	3458992	3202720
02/19/2015 08:10:30	259	294648	3460060	3203788
02/19/2015 08:10:31	259	294856	3460060	3203788
02/19/2015 08:10:31	259	295076	3460596	3204328
02/19/2015 08:10:31	259	296604	3458992	3205636
02/19/2015 08:10:31	259	296896	3458992	3206028
02/19/2015 08:10:31	259	297040	3458992	3206152
02/19/2015 08:10:31	259	297124	3458992	3206180
02/19/2015 08:10:31	261	297600	3461040	3206664
02/19/2015 08:10:31	261	297660	3461040	3206724
02/19/2015 08:10:31	261	297912	3461040	3207100
02/19/2015 08:10:31	261	298044	3461040	3207100
02/19/2015 08:10:31	261	298140	3461040	3207196
02/19/2015 08:10:31	261	298932	3461040	3207788
02/19/2015 08:10:31	261	299460	3461040	3208440
02/19/2015 08:10:32	261	299776	3461040	3208756
02/19/2015 08:10:32	261	300012	3461040	3208856
02/19/2015 08:10:32	261	300332	3461040	3209136
02/19/2015 08:10:32	261	300568	3461040	3209456
02/19/2015 08:10:32	261	301808	3461040	3210564
02/19/2015 08:10:32	261	302252	3461040	3211096
02/19/2015 08:10:32	261	302304	3461040	3211096
02/19/2015 08:10:32	261	302556	3461040	3211368
02/19/2015 08:10:32	261	302832	3461040	3211504
02/19/2015 08:10:32	261	303264	3461040	3212040
02/19/2015 08:10:32	261	303488	3461040	3212272
02/19/2015 08:10:32	261	303764	3461040	3212412
02/19/2015 08:10:32	261	304064	3461040	3212712
02/19/2015 08:10:32	261	304856	3461040	3213720
02/19/2015 08:10:32	261	305032	3461040	3213720
02/19/2015 08:10:33	261	305156	3461040	3214036
02/19/2015 08:10:33	261	307600	3462964	3216284
02/19/2015 08:10:33	261	307852	3462964	3216608
02/19/2015 08:10:33	261	308328	3462964	3216948
02/19/2015 08:10:33	261	308736	3462964	3217656
02/19/2015 08:10:33	261	308908	3462964	3217656
02/19/2015 08:10:33	261	309592	3462964	3218416
02/19/2015 08:10:33	261	309656	3462964	3218416
02/19/2015 08:10:33	261	310180	3462964	3218796
02/19/2015 08:10:33	261	310220	3462964	3219176
02/19/2015 08:10:33	261	310580	3462964	3219176
02/19/2015 08:10:33	261	311088	3462964	3219948
02/19/2015 08:10:33	261	311756	3462964	3220740
02/19/2015 08:10:34	261	312200	3462964	3221152
02/19/2015 08:10:34	261	312552	3462964	3221564
02/19/2015 08:10:34	261	312824	3462964	3221564
02/19/2015 08:10:34	261	313112	3462964	3221984
02/19/2015 08:10:34	261	313384	3462964	3221984
02/19/2015 08:10:34	261	314044	3462964	3222840
02/19/2015 08:10:34	261	314284	3462964	3223284
02/19/2015 08:10:34	261	314844	3462964	3223728
02/19/2015 08:10:34	261	315352	3462964	3224172
02/19/2015 08:10:34	261	316052	3462964	3224620
02/19/2015 08:10:34	261	316308	3462964	3225072
02/19/2015 08:10:34	261	316648	3462964	3225528
02/19/2015 08:10:34	261	318868	3464884	3227456
02/19/2015 08:10:34	261	318888	3464884	3227456
02/19/2015 08:10:35	261	319272	3464884	3227948
02/19/2015 08:10:35	261	319468	3464884	3228440
02/19/2015 08:10:35	261	319820	3464884	3228440
02/19/2015 08:10:35	261	320124	3464884	3228940
02/19/2015 08:10:35	261	320216	3464884	3228940
02/19/2015 08:10:35	261	320464	3464884	3229448
02/19/2015 08:10:35	261	321168	3464884	3229960
02/19/2015 08:10:35	261	321176	3464884	3229960
02/19/2015 08:10:35	261	321660	3464884	3229960
02/19/2015 08:10:35	261	322076	3464884	3230476
02/19/2015 08:10:35	261	322252	3464884	3230476
02/19/2015 08:10:35	261	323000	3464884	3231540
02/19/2015 08:10:35	261	323676	3464884	3232080
02/19/2015 08:10:35	261	323756	3464884	3232080
02/19/2015 08:10:36	261	324760	3464884	3233192
02/19/2015 08:10:36	261	325272	3464884	3233192
02/19/2015 08:10:36	261	325328	3464884	3233192
02/19/2015 08:10:36	261	325772	3464884	3233772
02/19/2015 08:10:36	261	326104	3464884	3233772
02/19/2015 08:10:36	261	326456	3464884	3233772
02/19/2015 08:10:36	261	326964	3464884	3234360
02/19/2015 08:10:36	261	327232	3464884	3234360
02/19/2015 08:10:36	261	327616	3464884	3234964
02/19/2015 08:10:36	261	328048	3464884	3234964
02/19/2015 08:10:36	261	328680	3464884	3235576
02/19/2015 08:10:36	261	329068	3464884	3236196
02/19/2015 08:10:36	261	329612	3464884	3236816
02/19/2015 08:10:37	261	329720	3464884	3236816
02/19/2015 08:10:37	261	330260	3464884	3237452
02/19/2015 08:10:37	261	330708	3464884	3238096
02/19/2015 08:10:37	261	331104	3464884	3238096
02/19/2015 08:10:37	261	331712	3464884	3238764
02/19/2015 08:10:37	261	332080	3464884	3239452
02/19/2015 08:10:37	261	332596	3464884	3239452
02/19/2015 08:10:37	261	333300	3464884	3240152
02/19/2015 08:10:37	261	333340	3464884	3240152
02/19/2015 08:10:37	261	334016	3464884	3240868
02/19/2015 08:10:37	261	334148	3464884	3241608
02/19/2015 08:10:37	261	334792	3464884	3241608
02/19/2015 08:10:37	261	335176	3464884	3242348
02/19/2015 08:10:37	261	335572	3464884	3243112
02/19/2015 08:10:38	261	336168	3464884	3243112
02/19/2015 08:10:38	261	336376	3464884	3243876
02/19/2015 08:10:38	261	336900	3464884	3243876
02/19/2015 08:10:38	261	337748	3464884	3244672
02/19/2015 08:10:38	261	341756	3468724	3249320
02/19/2015 08:10:38	261	342492	3468724	3249320
02/19/2015 08:10:38	261	343100	3468724	3250152
02/19/2015 08:10:38	261	343768	3468724	3250992
02/19/2015 08:10:38	261	343880	3468724	3250992
02/19/2015 08:10:38	261	344208	3468724	3251836
02/19/2015 08:10:38	261	344400	3468724	3251836
02/19/2015 08:10:38	261	344624	3468724	3251836
02/19/2015 08:10:38	261	344880	3468724	3251836
02/19/2015 08:10:39	261	345008	3468724	3251836
02/19/2015 08:10:39	261	345008	3468724	3251836
02/19/2015 08:10:39	261	345040	3468724	3252704
02/19/2015 08:10:39	261	345124	3468724	3252704
02/19/2015 08:10:39	261	345476	3468724	3252704
02/19/2015 08:10:39	261	345732	3468724	3252704
02/19/2015 08:10:39	261	346060	3468724	3253572
02/19/2015 08:10:39	261	346476	3468724	3253572
02/19/2015 08:10:39	261	346900	3468724	3254440
02/19/2015 08:10:39	261	347240	3468724	3254440
02/19/2015 08:10:39	261	347592	3468724	3254440
02/19/2015 08:10:39	261	348240	3468724	3255316
02/19/2015 08:10:39	261	348896	3468724	3256200
02/19/2015 08:10:39	261	349344	3468724	3257088
02/19/2015 08:10:40	261	349884	3468724	3257088
02/19/2015 08:10:40	261	350396	3468724	3257988
02/19/2015 08:10:40	261	350584	3468724	3257988
02/19/2015 08:10:40	261	351064	3468724	3257988
02/19/2015 08:10:40	261	351752	3468724	3258888
02/19/2015 08:10:40	261	351820	3468724	3258888
02/19/2015 08:10:40	261	352076	3468724	3258888
02/19/2015 08:10:40	261	352080	3468724	3258888
02/19/2015 08:10:40	261	352240	3468724	3259880
02/19/2015 08:10:40	261	352432	3468724	3259880
02/19/2015 08:10:40	261	353136	3468724	3259944
02/19/2015 08:10:40	261	353200	3468724	3260008
02/19/2015 08:10:41	261	353524	3468724	3260328
02/19/2015 08:10:41	261	353756	3468724	3260552
02/19/2015 08:10:41	261	354236	3468724	3261032
02/19/2015 08:10:41	261	354812	3468724	3261608
02/19/2015 08:10:41	261	354996	3468724	3261792
02/19/2015 08:10:41	261	355580	3468724	3262376
02/19/2015 08:10:41	261	355804	3468724	3262600
02/19/2015 08:10:41	261	356264	3468724	3263068
02/19/2015 08:10:41	261	356392	3468724	3263196
02/19/2015 08:10:41	261	356828	3468724	3263620
02/19/2015 08:10:41	261	357436	3468724	3264228
02/19/2015 08:10:41	261	357540	3468724	3264348
02/19/2015 08:10:42	261	358564	3468724	3265372
02/19/2015 08:10:42	261	358948	3468724	3265768
02/19/2015 08:10:42	261	359076	3468724	3265896
02/19/2015 08:10:42	261	359876	3468724	3266696
02/19/2015 08:10:42	261	360656	3468724	3267464
02/19/2015 08:10:42	261	361016	3468724	3267828
02/19/2015 08:10:42	261	361176	3468724	3267988
02/19/2015 08:10:42	261	361536	3468724	3268340
02/19/2015 08:10:42	261	361768	3468724	3268572
02/19/2015 08:10:42	261	361768	3468724	3268572
02/19/2015 08:10:42	261	361768	3468724	3268572
02/19/2015 08:10:42	261	362344	3468724	3269148
02/19/2015 08:10:43	261	362344	3468724	3269148
02/19/2015 08:10:43	261	362344	3468724	3269148
02/19/2015 08:10:43	261	362344	3468724	3269148
02/19/2015 08:10:43	261	362344	3468724	3269148
02/19/2015 08:10:43	261	362344	3468724	3269148
02/19/2015 08:10:43	261	362344	3468724	3269148
02/19/2015 08:10:43	259	236648	3429660	3230020
02/19/2015 08:10:43	259	205776	3114224	2913972
02/19/2015 08:10:43	259	205776	3114224	2913972
02/19/2015 08:10:43	259	205776	3114224	2913972
02/19/2015 08:10:43	259	205776	3114224	2913972
02/19/2015 08:10:43	259	205776	3114224	2913972
02/19/2015 08:10:43	259	205776	3114224	2913972
02/19/2015 08:10:44	259	205776	3114224	2913972
02/19/2015 08:10:44	259	205776	3114224	2913972
02/19/2015 08:10:44	259	205776	3114224	2913972
02/19/2015 08:10:44	259	205776	3114224	2913972
02/19/2015 08:10:44	259	206160	3114224	2914356
02/19/2015 08:10:44	259	206736	3114224	2914932
02/19/2015 08:10:44	259	207440	3114224	2915636
02/19/2015 08:10:44	259	208016	3114224	2916212
02/19/2015 08:10:44	259	208852	3114224	2917044
02/19/2015 08:10:44	259	209748	3114224	2917940
02/19/2015 08:10:44	259	156052	3106540	2864732
02/19/2015 08:10:44	261	296436	3461040	3204788
02/19/2015 08:10:44	261	297056	3461040	3205464
02/19/2015 08:10:44	261	297548	3461040	3205940
02/19/2015 08:10:45	261	298228	3461040	3206680
02/19/2015 08:10:45	261	299160	3462108	3207748
02/19/2015 08:10:45	261	299332	3462108	3207748
02/19/2015 08:10:45	261	299524	3462644	3208288
02/19/2015 08:10:45	261	301108	3461040	3209432
02/19/2015 08:10:45	261	301256	3461040	3209592
02/19/2015 08:10:45	261	301500	3461040	3209864
02/19/2015 08:10:45	261	301548	3461040	3209864
02/19/2015 08:10:45	261	301996	3461040	3210324
02/19/2015 08:10:45	261	302144	3461040	3210444
02/19/2015 08:10:45	261	302144	3461040	3210444
02/19/2015 08:10:45	261	302460	3461040	3210676
02/19/2015 08:10:45	261	302524	3461040	3210740
02/19/2015 08:10:45	261	302848	3461040	3211044
02/19/2015 08:10:45	261	303448	3461040	3211604
02/19/2015 08:10:45	261	303924	3461040	3212248
02/19/2015 08:10:46	261	304288	3461040	3212556
02/19/2015 08:10:46	261	304456	3461040	3212792
02/19/2015 08:10:46	261	304628	3461040	3213064
02/19/2015 08:10:46	261	305456	3461040	3214188
02/19/2015 08:10:46	261	306244	3461040	3214476
02/19/2015 08:10:46	261	306596	3461040	3214728
02/19/2015 08:10:46	261	306788	3461040	3214952
02/19/2015 08:10:46	261	306840	3461040	3214996
02/19/2015 08:10:46	261	306976	3461040	3215136
02/19/2015 08:10:46	261	307020	3461040	3215180
02/19/2015 08:10:46	261	307444	3461040	3215584
02/19/2015 08:10:46	261	307712	3461040	3215884
02/19/2015 08:10:46	261	308140	3461040	3216404
02/19/2015 08:10:46	261	308644	3461040	3216720
02/19/2015 08:10:47	261	309120	3461040	3217308
02/19/2015 08:10:47	261	311320	3462964	3219516
02/19/2015 08:10:47	261	311928	3462964	3220108
02/19/2015 08:10:47	261	312168	3462964	3220108
02/19/2015 08:10:47	261	312440	3462964	3220432
02/19/2015 08:10:47	261	312764	3462964	3220756
02/19/2015 08:10:47	261	313392	3462964	3221412
02/19/2015 08:10:47	261	313516	3462964	3221752
02/19/2015 08:10:47	261	313776	3462964	3221752
02/19/2015 08:10:47	261	313988	3462964	3222096
02/19/2015 08:10:47	261	314332	3462964	3222452
02/19/2015 08:10:47	261	314896	3462964	3223196
02/19/2015 08:10:47	261	315212	3462964	3223196
02/19/2015 08:10:47	261	315904	3462964	3223956
02/19/2015 08:10:48	261	315920	3462964	3223956
02/19/2015 08:10:48	261	316496	3462964	3224716
02/19/2015 08:10:48	261	316988	3462964	3225096
02/19/2015 08:10:48	261	317188	3462964	3225488
02/19/2015 08:10:48	261	317796	3462964	3225884
02/19/2015 08:10:48	261	318472	3462964	3226700
02/19/2015 08:10:48	261	319204	3462964	3227524
02/19/2015 08:10:48	261	319396	3462964	3227524
02/19/2015 08:10:48	261	319812	3462964	3227936
02/19/2015 08:10:48	261	320460	3462964	3228768
02/19/2015 08:10:48	261	320652	3462964	3228768
02/19/2015 08:10:48	261	321056	3462964	3229188
02/19/2015 08:10:48	261	323216	3464884	3231536
02/19/2015 08:10:48	261	323824	3464884	3231964
02/19/2015 08:10:49	261	324276	3464884	3232400
02/19/2015 08:10:49	261	324592	3464884	3232836
02/19/2015 08:10:49	261	324900	3464884	3232836
02/19/2015 08:10:49	261	324996	3464884	3233280
02/19/2015 08:10:49	261	325332	3464884	3233280
02/19/2015 08:10:49	261	325792	3464884	3233724
02/19/2015 08:10:49	261	326492	3464884	3234612
02/19/2015 08:10:49	261	326516	3464884	3234612
02/19/2015 08:10:49	261	327124	3464884	3235068
02/19/2015 08:10:49	261	327136	3464884	3235068
02/19/2015 08:10:49	261	327136	3464884	3235068
02/19/2015 08:10:49	261	327440	3464884	3235560
02/19/2015 08:10:49	261	328000	3464884	3236052
02/19/2015 08:10:50	261	328764	3464884	3237060
02/19/2015 08:10:50	261	329028	3464884	3237060
02/19/2015 08:10:50	261	329212	3464884	3237576
02/19/2015 08:10:50	261	329784	3464884	3238092
02/19/2015 08:10:50	261	330364	3464884	3238608
02/19/2015 08:10:50	261	330972	3464884	3239140
02/19/2015 08:10:50	261	331212	3464884	3239140
02/19/2015 08:10:50	261	331484	3464884	3239140
02/19/2015 08:10:50	261	331772	3464884	3239680
02/19/2015 08:10:50	261	332248	3464884	3240220
02/19/2015 08:10:50	261	332756	3464884	3240764
02/19/2015 08:10:50	261	332920	3464884	3240764
02/19/2015 08:10:50	261	333416	3464884	3241320
02/19/2015 08:10:51	261	334004	3464884	3241876
02/19/2015 08:10:51	261	334180	3464884	3241876
02/19/2015 08:10:51	261	334704	3464884	3242448
02/19/2015 08:10:51	261	335408	3464884	3243596
02/19/2015 08:10:51	261	336012	3464884	3244176
02/19/2015 08:10:51	261	336392	3464884	3244176
02/19/2015 08:10:51	261	336760	3464884	3244764
02/19/2015 08:10:51	261	337340	3464884	3245352
02/19/2015 08:10:51	261	337884	3464884	3245940
02/19/2015 08:10:51	261	338332	3464884	3246532
02/19/2015 08:10:51	261	338728	3464884	3246532
02/19/2015 08:10:51	261	339152	3464884	3247136
02/19/2015 08:10:51	261	339744	3464884	3247756
02/19/2015 08:10:51	261	340316	3464884	3248376
02/19/2015 08:10:52	261	340364	3464884	3248376
02/19/2015 08:10:52	261	341116	3464884	3248996
02/19/2015 08:10:52	261	341680	3464884	3249640
02/19/2015 08:10:52	261	342240	3464884	3250292
02/19/2015 08:10:52	261	342828	3464884	3250960
02/19/2015 08:10:52	261	347152	3468724	3254804
02/19/2015 08:10:52	261	347824	3468724	3255492
02/19/2015 08:10:52	261	348144	3468724	3256192
02/19/2015 08:10:52	261	348640	3468724	3256892
02/19/2015 08:10:52	261	348952	3468724	3256892
02/19/2015 08:10:52	261	349024	3468724	3256892
02/19/2015 08:10:52	261	349440	3468724	3257600
02/19/2015 08:10:52	261	349632	3468724	3257600
02/19/2015 08:10:52	261	349632	3468724	3257600
02/19/2015 08:10:52	261	349760	3468724	3257600
02/19/2015 08:10:53	261	349824	3468724	3257600
02/19/2015 08:10:53	261	349892	3468724	3257600
02/19/2015 08:10:53	261	349940	3468724	3257600
02/19/2015 08:10:53	261	350260	3468724	3258364
02/19/2015 08:10:53	261	350288	3468724	3258364
02/19/2015 08:10:53	261	351116	3468724	3259128
02/19/2015 08:10:53	261	351284	3468724	3259128
02/19/2015 08:10:53	261	351840	3468724	3259892
02/19/2015 08:10:53	261	351976	3468724	3259892
02/19/2015 08:10:53	261	352304	3468724	3260656
02/19/2015 08:10:53	261	353212	3468724	3261452
02/19/2015 08:10:53	261	353596	3468724	3261452
02/19/2015 08:10:53	261	353912	3468724	3261452
02/19/2015 08:10:53	261	354328	3468724	3261452
02/19/2015 08:10:54	261	354968	3468724	3262296
02/19/2015 08:10:54	261	355524	3468724	3263156
02/19/2015 08:10:54	261	356068	3468724	3263156
02/19/2015 08:10:54	261	356328	3468724	3263156
02/19/2015 08:10:54	261	356868	3468724	3264024
02/19/2015 08:10:54	261	357132	3468724	3264024
02/19/2015 08:10:54	261	357340	3468724	3264924
02/19/2015 08:10:54	261	358028	3468724	3264924
02/19/2015 08:10:54	261	358028	3468724	3264924
02/19/2015 08:10:54	261	358060	3468724	3264924
02/19/2015 08:10:54	261	358064	3468724	3264924
02/19/2015 08:10:54	261	358132	3468724	3264924
02/19/2015 08:10:54	261	358324	3468724	3265920
02/19/2015 08:10:54	261	358644	3468724	3265920
02/19/2015 08:10:54	261	358836	3468724	3265920
02/19/2015 08:10:55	261	359336	3468724	3266176
02/19/2015 08:10:55	261	359696	3468724	3266496
02/19/2015 08:10:55	261	360240	3468724	3267040
02/19/2015 08:10:55	261	360432	3468724	3267232
02/19/2015 08:10:55	261	361016	3468724	3267808
02/19/2015 08:10:55	261	361164	3468724	3267956
02/19/2015 08:10:55	261	361516	3468724	3268320
02/19/2015 08:10:55	261	361772	3468724	3268576
02/19/2015 08:10:55	261	362164	3468724	3268960
02/19/2015 08:10:55	261	362804	3468724	3269604
