DATE	HANDLES	WS	VM	COMMITSIZE
02/19/2015 09:29:14	373	196084	905368	613516
02/19/2015 09:29:14	373	196452	905368	613800
02/19/2015 09:29:14	373	196808	905368	614144
02/19/2015 09:29:14	373	197488	905368	614788
02/19/2015 09:29:14	373	198252	905368	615552
02/19/2015 09:29:14	373	198808	905368	616236
02/19/2015 09:29:14	373	199244	905368	616732
02/19/2015 09:29:14	373	200100	905368	617688
02/19/2015 09:29:14	373	200744	905368	618296
02/19/2015 09:29:15	373	203184	907448	620692
02/19/2015 09:29:15	373	203820	907448	621324
02/19/2015 09:29:15	373	204004	907448	621324
02/19/2015 09:29:15	373	204760	907448	621964
02/19/2015 09:29:15	373	204988	907448	622288
02/19/2015 09:29:15	373	205284	907448	622616
02/19/2015 09:29:15	373	205540	907448	622948
02/19/2015 09:29:15	373	206448	907448	623952
02/19/2015 09:29:15	373	206908	907448	624292
02/19/2015 09:29:15	373	207432	907448	624988
02/19/2015 09:29:15	373	208024	907448	625344
02/19/2015 09:29:15	373	208716	907448	626452
02/19/2015 09:29:15	373	208944	907448	626452
02/19/2015 09:29:15	373	209216	907448	626452
02/19/2015 09:29:16	373	209664	907448	626832
02/19/2015 09:29:16	373	210124	907448	627212
02/19/2015 09:29:16	373	210592	907448	627972
02/19/2015 09:29:16	373	211536	907448	628732
02/19/2015 09:29:16	373	211860	907448	629112
02/19/2015 09:29:16	373	212484	907448	629880
02/19/2015 09:29:16	373	213104	907448	630276
02/19/2015 09:29:16	373	213648	907448	631076
02/19/2015 09:29:16	373	213972	907448	631076
02/19/2015 09:29:16	373	214780	907448	631900
02/19/2015 09:29:16	373	215272	907448	632724
02/19/2015 09:29:16	373	215828	907448	633136
02/19/2015 09:29:16	373	216336	907448	633548
02/19/2015 09:29:16	373	217116	907448	634372
02/19/2015 09:29:17	373	218060	907448	635616
02/19/2015 09:29:17	373	218612	907448	636044
02/19/2015 09:29:17	373	219220	907448	636488
02/19/2015 09:29:17	373	219924	907448	637376
02/19/2015 09:29:17	373	220312	907448	637820
02/19/2015 09:29:17	373	220836	907448	638264
02/19/2015 09:29:17	373	221736	907448	639160
02/19/2015 09:29:17	373	222116	907448	639620
02/19/2015 09:29:17	373	222864	907448	640080
02/19/2015 09:29:17	373	223532	907448	641000
02/19/2015 09:29:17	373	224464	907448	641924
02/19/2015 09:29:17	373	224880	907448	642400
02/19/2015 09:29:17	373	229820	911608	647048
02/19/2015 09:29:17	373	230356	911608	647540
02/19/2015 09:29:18	373	230900	911608	648048
02/19/2015 09:29:18	373	231132	911608	648556
02/19/2015 09:29:18	373	231684	911608	649064
02/19/2015 09:29:18	373	232272	911608	649572
02/19/2015 09:29:18	373	232400	911608	649572
02/19/2015 09:29:18	373	232556	911608	650088
02/19/2015 09:29:18	373	232588	911608	650088
02/19/2015 09:29:18	373	232924	911608	650088
02/19/2015 09:29:18	373	233284	911608	650612
02/19/2015 09:29:18	373	233552	911608	650612
02/19/2015 09:29:18	373	234064	911608	651136
02/19/2015 09:29:18	373	234640	911608	652192
02/19/2015 09:29:18	373	235264	911608	652724
02/19/2015 09:29:18	373	235936	911608	653264
02/19/2015 09:29:19	373	236496	911608	653812
02/19/2015 09:29:19	373	237136	911608	654360
02/19/2015 09:29:19	373	237744	911608	654924
02/19/2015 09:29:19	373	237840	911608	654924
02/19/2015 09:29:19	373	238428	911608	655504
02/19/2015 09:29:19	373	239252	911608	656712
02/19/2015 09:29:19	373	240128	911608	656712
02/19/2015 09:29:19	373	240196	911608	657324
02/19/2015 09:29:19	373	240848	911608	657956
02/19/2015 09:29:19	373	241236	911608	657956
02/19/2015 09:29:19	373	241868	911608	658592
02/19/2015 09:29:19	373	242060	911608	659228
02/19/2015 09:29:19	373	242660	911608	659228
02/19/2015 09:29:19	373	243236	911608	659880
02/19/2015 09:29:20	373	243780	911608	660532
02/19/2015 09:29:20	373	244500	911608	661232
02/19/2015 09:29:20	373	244948	911608	661980
02/19/2015 09:29:20	373	245280	911608	661980
02/19/2015 09:29:20	373	245984	911608	662744
02/19/2015 09:29:20	373	246084	911608	662744
02/19/2015 09:29:20	373	246440	911608	663700
02/19/2015 09:29:20	373	246824	911608	663700
02/19/2015 09:29:20	373	247136	911608	663700
02/19/2015 09:29:20	373	248092	911608	664596
02/19/2015 09:29:20	373	248828	911608	665332
02/19/2015 09:29:20	373	249324	911608	665840
02/19/2015 09:29:20	373	249868	911608	666384
02/19/2015 09:29:20	373	250444	911608	666960
02/19/2015 09:29:21	373	250700	911608	667216
02/19/2015 09:29:21	373	251252	911608	667760
02/19/2015 09:29:21	373	251476	911608	667984
02/19/2015 09:29:21	373	252248	911608	668752
02/19/2015 09:29:21	373	252248	911608	668752
02/19/2015 09:29:21	373	252248	911608	668752
02/19/2015 09:29:21	373	252248	911608	668752
02/19/2015 09:29:21	373	252248	911608	668752
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:21	371	252248	908676	665812
02/19/2015 09:29:22	371	252248	908676	665812
02/19/2015 09:29:22	371	252248	908676	665812
02/19/2015 09:29:22	371	252248	908676	665812
02/19/2015 09:29:22	371	252504	908676	666068
02/19/2015 09:29:22	371	253272	908676	666836
02/19/2015 09:29:22	371	254044	908676	667604
02/19/2015 09:29:22	371	254684	908676	668244
02/19/2015 09:29:22	371	255776	908676	669332
02/19/2015 09:29:22	371	248544	916544	662148
